STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT11,WT14,WT16
USC00047916,"SANTA CRUZ, CA US",8/14/12,0,73,54,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/15/12,0,72,56,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/16/12,0,78,53,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/17/12,0,81,54,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/18/12,0,82,56,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/19/12,0,78,53,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/20/12,0,75,53,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/21/12,0,75,54,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/22/12,0,73,55,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/23/12,0,70,55,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/24/12,0,67,54,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/25/12,0,70,55,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/26/12,0,77,56,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/27/12,0,86,47,68,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/28/12,0,90,50,72,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/29/12,0,83,49,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/30/12,0,72,51,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/31/12,0,75,55,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/1/12,0,75,55,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/2/12,0,73,50,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/3/12,0,74,49,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/4/12,0,73,51,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/5/12,0.02,70,54,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/6/12,0,76,55,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/7/12,0,81,50,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/8/12,0,79,51,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/9/12,0,83,50,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/10/12,0,72,53,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/11/12,0,73,53,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/12/12,0,75,53,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/13/12,0,73,55,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/14/12,0,77,56,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/15/12,0,81,51,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/16/12,0,72,52,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/17/12,0,67,54,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/18/12,0,74,48,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/19/12,0,76,46,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/20/12,0,78,47,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/21/12,0,76,47,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/22/12,0,77,48,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/23/12,0,72,45,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/24/12,0,68,53,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/25/12,0,69,53,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/26/12,0,68,53,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/27/12,0,68,52,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/28/12,0,67,52,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/29/12,0,74,52,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/30/12,0,89,49,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/1/12,0,100,53,73,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/2/12,0,101,56,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/3/12,0,73,52,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/4/12,0,71,58,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/5/12,0,71,52,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/6/12,0,77,50,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/7/12,0,74,47,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/8/12,0,74,46,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/9/12,0,76,46,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/10/12,0.08,66,54,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/11/12,0.02,59,54,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/12/12,0.05,61,52,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/13/12,0,74,48,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/14/12,0,79,49,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/15/12,0,79,50,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/16/12,0,82,54,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/17/12,0,84,51,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/18/12,0,83,50,68,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/19/12,0,75,63,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/20/12,0,69,57,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/21/12,0,68,43,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/22/12,0.27,67,52,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/23/12,0.01,67,49,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/24/12,0.1,67,43,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/25/12,0,73,54,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/26/12,0,73,45,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/27/12,0,78,47,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/28/12,0,81,50,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/29/12,0,76,49,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/30/12,0,70,48,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/31/12,0,61,52,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/1/12,0.22,64,57,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/2/12,0,69,44,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/3/12,0,77,46,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/4/12,0,81,49,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/5/12,0,88,49,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/6/12,0,80,50,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/7/12,0,63,52,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/8/12,0.08,63,47,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/9/12,0.12,58,40,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/10/12,0,62,35,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/11/12,0,63,34,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/12/12,0,65,35,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/13/12,0,73,38,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/14/12,0,75,43,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/15/12,0,68,44,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/16/12,0.18,63,52,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/17/12,0.98,63,57,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/18/12,0.55,62,49,51,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/19/12,0,64,43,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/20/12,0.04,61,49,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/21/12,1.18,67,53,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/22/12,0,65,40,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/23/12,0,72,40,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/24/12,0,70,42,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/25/12,0,66,41,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/26/12,0,60,39,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/27/12,0,63,51,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/28/12,0.39,62,51,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/29/12,0.08,61,52,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/30/12,1.74,61,59,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/1/12,0.48,63,57,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/2/12,1.08,61,54,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/3/12,0,61,46,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/4/12,0,59,49,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/5/12,0.66,63,56,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/6/12,0.02,60,53,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/7/12,0,63,41,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/8/12,0,61,37,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/9/12,0,64,41,51,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/10/12,0,67,41,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/11/12,0,65,39,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/12/12,0.18,59,45,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/13/12,0,58,34,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/14/12,0,53,34,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/15/12,0.12,47,33,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/16/12,0.05,55,45,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/17/12,0.66,58,51,51,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/18/12,0,53,35,40,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/19/12,0,54,31,39,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/20/12,0,59,30,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/21/12,0.35,55,41,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/22/12,0.61,56,51,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/23/12,2.08,56,49,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/24/12,0.22,56,41,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/25/12,0.74,51,39,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/26/12,0.34,53,42,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/27/12,0,56,39,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/28/12,0,52,34,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/29/12,0.36,52,43,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/30/12,0,56,33,41,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/31/12,0,53,31,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/1/13,0,58,35,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/2/13,0,63,31,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/3/13,0,59,31,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/4/13,0,62,34,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/5/13,0.39,55,40,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/6/13,0.23,52,44,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/7/13,0,57,35,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/8/13,0,63,38,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/9/13,0,55,39,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/10/13,0.03,53,35,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/11/13,0,54,30,42,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/12/13,0,54,33,41,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/13/13,0,53,28,38,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/14/13,0,54,29,39,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/15/13,0,58,28,39,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/16/13,0,63,30,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/17/13,0,72,33,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/18/13,0,72,35,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/19/13,0,73,36,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/20/13,0,76,35,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/21/13,0,74,35,51,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/22/13,0,68,36,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/23/13,0.02,59,48,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/24/13,0.22,57,51,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/25/13,0.01,72,51,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/26/13,0,63,47,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/27/13,0,60,35,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/28/13,0,62,37,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/29/13,0,59,38,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/30/13,0,67,38,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/31/13,0,71,35,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/1/13,0,68,38,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/2/13,0,61,43,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/3/13,0,61,41,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/4/13,0,63,36,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/5/13,0,58,42,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/6/13,0,63,34,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/7/13,0,57,37,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/8/13,0.03,57,39,43,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/9/13,0,61,29,44,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/10/13,0,62,30,46,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/11/13,0,63,32,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/12/13,0,64,35,45,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/13/13,0,68,34,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/14/13,0,75,35,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/15/13,0,80,40,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/16/13,0,75,42,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/17/13,0,64,43,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/18/13,0,53,39,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/19/13,0.28,51,39,39,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/20/13,0,65,31,47,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/21/13,0,64,34,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/22/13,0,64,33,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/23/13,0,64,44,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/24/13,0,67,38,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/25/13,0,67,33,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/26/13,0,69,35,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/27/13,0,73,34,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/28/13,0,74,40,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/1/13,0,81,43,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/2/13,0,71,49,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/3/13,0,65,51,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/4/13,0,64,49,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/5/13,0,59,45,50,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/6/13,0.53,58,47,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/7/13,0.09,60,40,48,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/8/13,0.16,64,43,49,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/9/13,0,70,46,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/10/13,0,67,37,52,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/11/13,0,75,37,53,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/12/13,0,80,44,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/13/13,0,82,44,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/14/13,0,69,45,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/15/13,0,72,42,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/16/13,0,72,46,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/17/13,0,73,41,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/18/13,0,64,39,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/19/13,0.1,73,44,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/20/13,0.02,65,53,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/21/13,0,71,45,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/22/13,0,75,40,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/23/13,0,69,38,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/24/13,0,73,39,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/25/13,0,69,42,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/26/13,0,73,44,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/27/13,0,68,46,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/28/13,0.1,69,55,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/29/13,0,72,45,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/30/13,0.03,70,53,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/31/13,0.42,66,53,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/1/13,0.4,69,55,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/2/13,0,73,45,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/3/13,0,75,49,54,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/4/13,0.29,61,51,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/5/13,0,72,54,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/6/13,0,71,48,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/7/13,0,71,49,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/8/13,0.23,72,47,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/9/13,0,78,43,68,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/10/13,0,83,47,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/11/13,0,73,49,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/12/13,0,73,45,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/13/13,0,74,48,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/14/13,0,75,40,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/15/13,0.01,65,46,51,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/16/13,0,74,37,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/17/13,0,74,45,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/18/13,0,77,40,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/19/13,0,78,43,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/20/13,0,85,45,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/21/13,0,84,45,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/22/13,0,70,47,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/23/13,0,68,50,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/24/13,0,66,51,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/25/13,0,74,47,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/26/13,0,77,45,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/27/13,0,73,50,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/28/13,0,74,50,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/29/13,0,81,48,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/30/13,0,77,47,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/1/13,0,69,47,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/2/13,0,82,47,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/3/13,0,92,49,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/4/13,0,67,48,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/5/13,0,68,52,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/6/13,0,69,55,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/7/13,0,74,55,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/8/13,0,76,51,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/9/13,0,73,52,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/10/13,0,76,50,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/11/13,0,82,49,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/12/13,0,81,49,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/13/13,0,82,51,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/14/13,0,72,55,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/15/13,0,78,45,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/16/13,0.02,76,51,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/17/13,0,79,46,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/18/13,0,78,45,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/19/13,0,85,47,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/20/13,0,85,47,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/21/13,0,79,52,56,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/22/13,0,76,43,57,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/23/13,0,73,45,55,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/24/13,0,79,42,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/25/13,0,75,43,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/26/13,0,75,50,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/27/13,0,68,49,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/28/13,0,84,57,68,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/29/13,0,82,52,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/30/13,0,78,47,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/31/13,0,81,46,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/1/13,0,80,49,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/2/13,0,70,50,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/3/13,0,69,54,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/4/13,0,70,48,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/5/13,0,71,49,58,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/6/13,0,70,55,59,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/7/13,0,74,53,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/8/13,0,67,53,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/9/13,0.03,65,57,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/10/13,0,71,58,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/11/13,0,78,55,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/12/13,0,78,49,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/13/13,0,80,45,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/14/13,0,87,47,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/15/13,0,73,54,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/16/13,0,78,54,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/17/13,0,87,49,74,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/18/13,0,79,51,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/19/13,0,78,52,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/20/13,0,81,47,69,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/21/13,0,79,48,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/22/13,0,80,48,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/23/13,0,67,56,62,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/24/13,0.05,63,59,60,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/25/13,0.08,68,59,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/26/13,0,89,60,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/27/13,0,87,57,71,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/28/13,0,87,57,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/29/13,0,83,55,69,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/30/13,0,82,54,68,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/1/13,0,79,55,67,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/2/13,0,81,58,66,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/3/13,0,75,59,65,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/4/13,0,73,59,64,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/5/13,0,76,57,63,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/6/13,0,67,57,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/7/13,0,70,56,61,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/8/13,0,73,56,60,,,,,,,
